Time,GDP___DEM_1,GDP___DEM_2,GDP___DEM_3,GDP___SUP_1,GDP___SUP_2,GDP___SUP_3,GDP___POL_1,GDP___POL_2,GDP___POL_3,GDP___Exogenous_1,GDP___Exogenous_2,GDP___Exogenous_3,GDP___Initials_1,GDP___Initials_2,GDP___Initials_3,CPI___DEM_1,CPI___DEM_2,CPI___DEM_3,CPI___SUP_1,CPI___SUP_2,CPI___SUP_3,CPI___POL_1,CPI___POL_2,CPI___POL_3,CPI___Exogenous_1,CPI___Exogenous_2,CPI___Exogenous_3,CPI___Initials_1,CPI___Initials_2,CPI___Initials_3,STN___DEM_1,STN___DEM_2,STN___DEM_3,STN___SUP_1,STN___SUP_2,STN___SUP_3,STN___POL_1,STN___POL_2,STN___POL_3,STN___Exogenous_1,STN___Exogenous_2,STN___Exogenous_3,STN___Initials_1,STN___Initials_2,STN___Initials_3
1979-Q3,-1.64186934530677,-0.912722880528299,-0.158510916056226,-0.681486458412756,-0.30753967096694,0.0372911184593233,-0.388045289097575,-0.134903363802397,0.0918968630944564,1.76208260635014,2.86882137621845,3.81807277347295,-1.22511608735841,-0.511722998129808,0.381058588391607,-0.0510411706025804,0.336626447743794,0.788816268722692,4.02649560714991,4.71031014503781,5.44802621042186,-0.16953723829217,0.0187646849437536,0.189900508782545,-0.33691552060887,0.775538599099128,1.80347838976308,2.18612226992654,2.9382919180598,3.82012917847958,-0.0824249989077396,0.44134639550462,1.13281894557748,0.349537998891785,1.0707267858459,1.85323522087189,3.24000870704423,4.34762580919708,5.65017809810336,-1.10979121992896,0.46232937490028,1.70676024482098,3.55779040554213,4.62754631853821,5.7659033445425
1979-Q4,-1.48165287597925,-0.672535084836256,0.156408250422433,-0.888930937486092,-0.404177681555542,0.0458932633481015,-0.481188016350312,-0.182009665931343,0.107690665423188,1.7925352231347,2.94539521016415,3.89879021399099,-1.33730587870666,-0.615270035315372,0.309215472435157,-0.0845196422281375,0.310875531931908,0.761728868295072,4.68290648454561,5.39446567842679,6.17227385631401,-0.230535937790212,0.00958750841606102,0.223957715443852,-0.296787911946174,0.850475159287716,1.9200651467637,2.03128512823705,2.8334182243628,3.79004656309791,-0.0917370852585852,0.447866582799854,1.14703092300026,0.392983127056502,1.25623957940411,2.18373758594074,5.55999602874529,6.75992055925717,8.22348674588046,-1.18386990231922,0.497784585668975,1.78059157105341,3.4221845419435,4.57001488123315,5.81336501150124
1980-Q1,-1.19882792198934,-0.268519006226115,0.672553425120756,-1.08973412051899,-0.525798254879806,0.0398854692255865,-0.654311366953931,-0.226849070935704,0.180849294679107,1.82243825343001,2.97333088328195,3.95630496468952,-1.44012653972364,-0.70180114214572,0.238269715344913,-0.0687328027860827,0.315638944600253,0.797658748702866,5.36867294923714,6.13020739750977,6.93062526054855,-0.308564673725003,0.0360333640080365,0.339331514993708,-0.274616119634971,0.914195640230803,2.02378793960372,1.88241554924871,2.73720410281485,3.7614703608017,-0.04190677766573,0.500980763144437,1.2317447075224,0.439723699051948,1.46399504113011,2.56126429001651,6.57899814878055,7.93905234093107,9.58744015209773,-1.26490711722672,0.540783534548127,1.89437479618391,3.29988632177715,4.49184206642636,5.82953298129112
1980-Q2,-3.85682818751403,-2.81039592726649,-1.72316472589435,-1.31815488433347,-0.640488114823139,0.0363471237736786,-0.834420728351899,-0.314535215108054,0.212984904191637,1.84970870906849,3.02536123245583,4.02379410462415,-1.51603612387108,-0.775030121701,0.17827466472392,-0.419702990725932,0.0184455222155632,0.507754876020515,5.78662395993174,6.62074144866698,7.51975903957046,-0.409772225597692,0.0207359814205905,0.420814018481502,-0.239461086781856,0.986856533184612,2.15790363403838,1.7522794544005,2.63228862771462,3.68672916190468,-0.746034688976707,-0.103287393515358,0.693513820162582,0.482583471144984,1.64099497612059,2.90087106095629,4.51979066829571,6.07855764166332,7.83535784643042,-1.33227897989607,0.579688185660089,2.00569222129992,3.19742672334543,4.43172856933656,5.85426969531553
1980-Q3,-4.05791456650539,-2.96238591620235,-1.79282755068383,-1.55736820323363,-0.761053617301792,0.0281763345208994,-0.994869966785101,-0.416583035146239,0.109915728411813,1.8819175059229,3.06462735690716,4.10028679215825,-1.59604414767395,-0.833216469033757,0.110865005389164,-0.607110352185748,-0.135653110532611,0.370400789183972,4.74847356264502,5.64505966618786,6.59387825694617,-0.571994977805679,-0.0715501240517839,0.381054228176846,-0.222375224574575,1.06953519383384,2.27246949737115,1.61716934140558,2.53506161827354,3.61869254006008,-0.974736199550264,-0.28233303895623,0.515659725315537,0.376954134492104,1.56495182568175,2.84920165307301,1.89517875122574,3.53659894641199,5.30030807510459,-1.39426617001125,0.609126189686448,2.12850768989853,3.07972453765906,4.37762826071948,5.86808208586332
1980-Q4,-2.47624725718363,-1.25923984403979,-0.0467146126219932,-1.72220052413053,-0.86412168628408,0.0327795661251245,-1.05892174660131,-0.467010794383603,0.0599570290363256,1.90646352580243,3.11384086899032,4.16646895251958,-1.65212916800109,-0.881327862598171,0.0519165076342785,-0.486476297017331,-0.0423756938462873,0.454606100312464,3.65998287539123,4.56929450148896,5.53037759923608,-0.715198026785052,-0.171303560317706,0.29991072960022,-0.207521932990676,1.14675799448589,2.39664766281937,1.48966780167492,2.44047368067465,3.56443462322429,-0.707972254371568,-0.0367900665123607,0.788935626785886,0.271722091004529,1.46616627743434,2.77819114671628,7.73437137923367,9.40419896445748,11.1886671710199,-1.44545786129059,0.657089588480517,2.26114231858933,2.96362176977046,4.31757608727347,5.86077960302001
1981-Q1,1.63080340198339,2.93120072342958,4.22397148016627,-1.80470017529429,-0.920018295968154,0.00188654851839585,-1.17958162654124,-0.481055320378419,0.21457363717574,1.91894005645396,3.14401135234517,4.18857876649117,-1.71117462551151,-0.925300410508876,0.00610203828169832,-0.0620654387780535,0.389561220197388,0.987392037568654,2.42326501563666,3.44834791103474,4.51330769580326,-0.729175856064276,-0.086057283116579,0.503765030568036,-0.217114355890213,1.22473853225818,2.5009267721314,1.36842143878369,2.33060189406183,3.52194788241477,0.147700366439717,0.908742398586097,1.89405318358282,0.0945986221476116,1.34475511546213,2.71391504178004,7.5572338804137,9.2695102918841,11.1757630854048,-1.46295563912437,0.71575800660485,2.37454044626802,2.84500782853904,4.24519226396988,5.8517593176795
1981-Q2,1.13654529471535,2.51848497209666,3.85457017353187,-1.83704794907643,-0.938492525539006,-0.0237678503424685,-1.39107260530002,-0.586207370251575,0.184985910566501,1.92550912683064,3.15402847183521,4.20887396343771,-1.77020759409293,-0.971514446547867,-0.032461602925553,0.0135310010455281,0.482621865810717,1.12548574525044,2.49452554925535,3.64369700878579,4.8097270999803,-0.918653277971135,-0.139545233386933,0.550559324960434,-0.193434279435362,1.29031959761638,2.61803461490129,1.25246618424395,2.24308070233139,3.50434584008747,0.187161036453094,0.992292030505282,2.03669257597451,0.0701761290140589,1.42737714513137,2.85690927236227,8.53650610488916,10.3616025250495,12.3183314862939,-1.51146555225307,0.747903193985556,2.48815242771359,2.72480963873648,4.18114777358577,5.8846996332715
1981-Q3,0.468784480966367,1.93645582198679,3.33052815201362,-1.88225413802688,-0.957295733952791,-0.030908380590605,-1.58830597394219,-0.6745965791301,0.203680441033674,1.94386713860991,3.1822794243378,4.25758231989096,-1.80773181330619,-1.00133848164875,-0.0674253650403699,-0.00308247060843867,0.487454084718606,1.19622638177875,2.43813125759993,3.68523698173016,4.97595411003471,-1.078328316199,-0.173188644643936,0.62639174432568,-0.178939452556414,1.3605182787081,2.7351847488749,1.12400613861821,2.14887158206388,3.46492920059021,0.0834136672651306,0.945072848417907,2.09538377787483,0.036397218653574,1.45968473030407,2.96996966979418,8.25233230472322,10.1867875239426,12.2107336077129,-1.52799488039553,0.804858435610172,2.61579836520983,2.61499654848673,4.10741324346302,5.88618439045084
1981-Q4,-2.66534531649826,-1.15587758943496,0.319645907595261,-1.92578053846844,-0.968543039314174,-0.0354386495706748,-1.78011018267705,-0.783634035549657,0.182580547534168,1.96800853261437,3.19269407237928,4.29652934615893,-1.83871374674412,-1.01731128380169,-0.0930538754037789,-0.373600398854811,0.197111253680794,0.90038245039727,1.62068389362469,2.96077630827057,4.37472001194764,-1.27154367442852,-0.248330079775938,0.664209073333785,-0.159685525091366,1.4392017438786,2.83924759447124,0.998901144367418,2.05013078080099,3.39601763653232,-0.62644627582035,0.300202109449075,1.4572072739501,-0.100770015969388,1.34155254449734,2.90550335634191,4.97764524406578,7.00246142196579,9.08582317595828,-1.58849217973407,0.862104606241384,2.71643852207611,2.49663489800164,4.03904335328972,5.90306181565538
1982-Q1,-3.51267319247464,-1.99479459325999,-0.506231327000268,-1.91719249631501,-0.9765141617762,-0.0397309368945663,-1.91686182621431,-0.863555450510587,0.133460132800246,1.9839427794895,3.20534013727966,4.34004047256912,-1.86354729661563,-1.03285684065769,-0.123043704312964,-0.584256909413885,0.0123340651421006,0.736295320566836,0.686094309886673,2.13755752655282,3.64118467652735,-1.4939610053686,-0.385973154540187,0.592524120115507,-0.131484954235824,1.49501313498113,2.94910315638144,0.892273649467272,1.9472819750856,3.36712399941319,-1.00495090890749,0.00472998717682233,1.22109161815175,-0.242605163847482,1.19883138432493,2.80406493537713,6.02669551908258,8.0902811682169,10.1903918535738,-1.62050540439232,0.913739478827152,2.81355021564289,2.36630691269607,3.97766445344188,5.90823736309213
1982-Q2,-4.14288659278057,-2.60912839661054,-1.10675436580616,-1.87821731703937,-0.944039203874712,-0.0227084783412163,-1.96903821162987,-0.884317459934874,0.147444818769506,2.01493900571693,3.2355738166328,4.40041594764345,-1.88886564708236,-1.04217449940494,-0.146243326050192,-0.785194769308835,-0.138802035616122,0.598867280879122,-0.473837974737867,1.06184016015168,2.65234608261598,-1.62983997330037,-0.425291557262359,0.63326400379656,-0.115942568168378,1.54649607054638,3.05111582211652,0.767539288470371,1.85115256498036,3.31236247471025,-1.33812117475916,-0.233838934735336,1.04449554483416,-0.490945652878504,1.01939086373384,2.61896033882664,6.72548195286507,8.83720242980757,10.9916004707561,-1.67674124479971,0.989165497679802,2.93186733628363,2.23969312739723,3.8948320715118,5.88722026180375
